app,appId,country,reviews,score,ratings,hist1,hist2,hist3,hist4,hist5
1064911742,com.brc.PeriodTrackerDiary,co,2,4.45455,55,1,2,3,14,35
1064911742,com.brc.PeriodTrackerDiary,cn,2,4.66667,18,0,1,0,3,14
1064911742,com.brc.PeriodTrackerDiary,nz,1,4.875,8,0,0,0,1,7
1064911742,com.brc.PeriodTrackerDiary,au,1,4.55556,9,0,0,0,4,5
1064911742,com.brc.PeriodTrackerDiary,at,10,4.71223,139,1,3,5,17,113
1064911742,com.brc.PeriodTrackerDiary,nl,34,4.53571,420,4,8,27,101,280
1064911742,com.brc.PeriodTrackerDiary,bm,1,5,0,0,0,0,0,0
1064911742,com.brc.PeriodTrackerDiary,us,39,4.70122,656,5,6,31,96,518
1064911742,com.brc.PeriodTrackerDiary,ch,19,4.66176,204,2,2,9,37,154
1213141301,co.nurx.app,us,1687,3.81928,3381,805,135,101,165,2175
1423628793,com.wachanga.womancalendar,my,6,4.75922,461,2,1,22,56,380
1423628793,com.wachanga.womancalendar,cr,1,4.80729,192,0,2,7,17,166
1423628793,com.wachanga.womancalendar,ve,1,4.73468,49,1,1,1,4,42
1423628793,com.wachanga.womancalendar,mx,72,4.7914,3955,24,31,139,358,3403
1423628793,com.wachanga.womancalendar,ml,1,4.45455,22,0,1,0,9,12
1423628793,com.wachanga.womancalendar,bg,1,4.90244,123,0,2,1,4,116
1423628793,com.wachanga.womancalendar,uy,3,4.5,150,3,2,16,25,104
1423628793,com.wachanga.womancalendar,za,3,4.64463,121,3,0,11,9,98
1423628793,com.wachanga.womancalendar,th,17,4.76626,2537,7,18,110,291,2111
1423628793,com.wachanga.womancalendar,br,273,4.7858,15448,92,123,596,1380,13257
1423628793,com.wachanga.womancalendar,be,37,4.53861,2655,20,26,234,599,1776
1423628793,com.wachanga.womancalendar,ca,53,4.64897,1695,7,16,103,313,1256
1423628793,com.wachanga.womancalendar,ie,1,4.63636,22,0,0,4,0,18
1423628793,com.wachanga.womancalendar,kz,4,4.87736,3314,45,48,166,361,2694
1423628793,com.wachanga.womancalendar,ro,10,4.75619,1091,16,11,41,87,936
1423628793,com.wachanga.womancalendar,sk,3,4.69714,525,1,2,33,83,406
1423628793,com.wachanga.womancalendar,eg,1,4.46894,499,21,15,44,48,371
1423628793,com.wachanga.womancalendar,id,5,4.82484,942,2,8,26,81,825
1423628793,com.wachanga.womancalendar,hu,47,4.75342,6659,17,25,239,1021,5357
1423628793,com.wachanga.womancalendar,fi,38,4.33268,1530,8,18,208,519,777
1423628793,com.wachanga.womancalendar,ee,1,4.825,40,0,0,3,1,36
1423628793,com.wachanga.womancalendar,pe,7,4.70265,491,3,4,25,72,387
1423628793,com.wachanga.womancalendar,es,185,4.62822,8723,67,119,607,1404,6526
1423628793,com.wachanga.womancalendar,jo,2,4.5873,315,12,7,15,31,250
1423628793,com.wachanga.womancalendar,it,44,4.56097,2362,20,27,213,450,1652
1423628793,com.wachanga.womancalendar,gh,2,4.17741,62,3,4,9,9,37
1423628793,com.wachanga.womancalendar,pa,1,4.66667,123,3,2,6,11,101
1423628793,com.wachanga.womancalendar,de,213,4.62646,9608,52,91,603,1902,6960
1423628793,com.wachanga.womancalendar,ec,4,4.82569,436,1,2,18,30,385
1423628793,com.wachanga.womancalendar,pt,11,4.60149,665,6,8,52,113,486
1423628793,com.wachanga.womancalendar,hr,3,4.78674,769,3,5,28,81,652
1423628793,com.wachanga.womancalendar,il,137,4.52718,6218,295,102,345,764,4712
1423628793,com.wachanga.womancalendar,dk,31,4.44685,922,11,24,104,186,597
1423628793,com.wachanga.womancalendar,py,1,4.73034,89,1,1,3,11,73
1423628793,com.wachanga.womancalendar,kr,161,4.73555,3314,45,48,166,361,2694
1423628793,com.wachanga.womancalendar,hk,3,4.70038,257,1,3,12,40,201
1423628793,com.wachanga.womancalendar,sa,73,4.44627,10431,523,306,833,1100,7669
1423628793,com.wachanga.womancalendar,pl,91,4.77526,5522,22,24,181,719,4576
1423628793,com.wachanga.womancalendar,gr,2,4.64257,249,2,5,19,28,195
1423628793,com.wachanga.womancalendar,in,3,4.63033,211,2,2,11,42,154
1423628793,com.wachanga.womancalendar,dz,3,4.56163,146,5,5,6,17,113
1423628793,com.wachanga.womancalendar,fr,70,4.56897,5582,83,90,437,930,4042
1423628793,com.wachanga.womancalendar,ph,3,4.70472,254,2,2,18,25,207
1423628793,com.wachanga.womancalendar,se,23,4.50265,939,11,10,93,207,618
1423628793,com.wachanga.womancalendar,jp,21,4.5266,752,5,8,90,132,517
1423628793,com.wachanga.womancalendar,gb,22,4.65738,610,10,4,36,85,475
1423628793,com.wachanga.womancalendar,sg,2,4.7284,81,0,1,4,11,65
1423628793,com.wachanga.womancalendar,ru,659,4.88536,34247,132,100,534,2030,31451
1423628793,com.wachanga.womancalendar,do,2,4.68163,3314,45,48,166,361,2694
1423628793,com.wachanga.womancalendar,kw,4,4.5328,381,15,12,19,44,291
1423628793,com.wachanga.womancalendar,lt,3,4.87059,255,1,1,6,14,233
1423628793,com.wachanga.womancalendar,bh,1,4.54335,173,5,3,15,20,130
1423628793,com.wachanga.womancalendar,cl,25,4.80755,1138,9,9,33,90,997
1423628793,com.wachanga.womancalendar,tr,21,4.62736,1060,16,13,88,116,827
1423628793,com.wachanga.womancalendar,ua,112,4.82129,8595,41,38,196,866,7454
1423628793,com.wachanga.womancalendar,cz,42,4.72083,2665,9,13,125,419,2099
1423628793,com.wachanga.womancalendar,ae,14,4.56043,1117,40,23,74,114,866
1423628793,com.wachanga.womancalendar,ar,22,4.71943,1080,6,10,63,123,878
1423628793,com.wachanga.womancalendar,co,18,4.75187,1338,9,14,56,142,1117
1423628793,com.wachanga.womancalendar,vn,172,4.76772,18684,133,147,635,2097,15672
1423628793,com.wachanga.womancalendar,cn,73,4.85256,2089,16,8,46,128,1891
1423628793,com.wachanga.womancalendar,om,3,4.35446,505,30,18,48,56,353
1423628793,com.wachanga.womancalendar,nz,2,4.59999,45,0,0,2,14,29
1423628793,com.wachanga.womancalendar,by,3,4.90435,115,0,0,3,5,107
1423628793,com.wachanga.womancalendar,au,12,4.66279,602,2,4,42,99,455
1423628793,com.wachanga.womancalendar,at,32,4.66246,1822,11,21,104,300,1386
1423628793,com.wachanga.womancalendar,nl,104,4.60909,5523,28,46,394,1121,3934
1423628793,com.wachanga.womancalendar,us,86,4.69312,3314,45,48,166,361,2694
1423628793,com.wachanga.womancalendar,tw,5,4.8498,739,6,2,17,47,667
1423628793,com.wachanga.womancalendar,ch,33,4.59445,1911,14,21,130,396,1350
1423628793,com.wachanga.womancalendar,no,10,4.61567,268,0,2,20,57,189
421360650,com.proactiveapp.womanlog,my,19,4.33333,12,2,0,0,0,10
421360650,com.proactiveapp.womanlog,cr,13,5,9,0,0,0,0,9
421360650,com.proactiveapp.womanlog,az,4,5,8,0,0,0,0,8
421360650,com.proactiveapp.womanlog,ve,23,4.4,5,0,0,0,3,2
421360650,com.proactiveapp.womanlog,tm,1,3.33333,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,mx,298,4.67785,149,3,4,5,14,123
421360650,com.proactiveapp.womanlog,mo,2,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,lk,1,3.25,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,vg,1,3,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,ao,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,bg,30,4.77083,48,2,0,0,3,43
421360650,com.proactiveapp.womanlog,uy,7,4.25,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,tj,1,5,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,za,2,5,7,0,0,0,0,7
421360650,com.proactiveapp.womanlog,ng,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,mk,3,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,uz,1,4.66667,6,0,0,1,0,5
421360650,com.proactiveapp.womanlog,th,50,4.88889,27,0,0,0,3,24
421360650,com.proactiveapp.womanlog,br,672,4.50542,184,7,6,11,23,137
421360650,com.proactiveapp.womanlog,be,25,4.625,8,0,0,1,1,6
421360650,com.proactiveapp.womanlog,ca,142,4.58209,67,3,1,4,5,54
421360650,com.proactiveapp.womanlog,ie,14,3.5,6,2,0,0,1,3
421360650,com.proactiveapp.womanlog,kz,39,4.61904,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,ro,18,4.96875,32,0,0,0,1,31
421360650,com.proactiveapp.womanlog,sk,6,4.625,16,0,1,1,1,13
421360650,com.proactiveapp.womanlog,eg,2,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,id,5,5,5,0,0,0,0,5
421360650,com.proactiveapp.womanlog,is,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,hu,74,4.60377,106,6,0,4,10,86
421360650,com.proactiveapp.womanlog,fi,39,3.73684,19,4,0,0,8,7
421360650,com.proactiveapp.womanlog,ee,8,5,17,0,0,0,0,17
421360650,com.proactiveapp.womanlog,qa,1,3.66667,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,pe,7,5,6,0,0,0,0,6
421360650,com.proactiveapp.womanlog,si,3,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,es,929,4.4965,286,16,6,9,44,211
421360650,com.proactiveapp.womanlog,it,2231,4.5419,358,11,11,14,59,263
421360650,com.proactiveapp.womanlog,gh,4,4.16667,6,0,1,0,2,3
421360650,com.proactiveapp.womanlog,pa,2,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,de,1040,4.54229,201,7,6,8,30,150
421360650,com.proactiveapp.womanlog,ec,13,4.5,8,0,0,0,4,4
421360650,com.proactiveapp.womanlog,sn,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,pt,37,4.33333,18,0,1,1,7,9
421360650,com.proactiveapp.womanlog,hr,16,4.96154,26,0,0,0,1,25
421360650,com.proactiveapp.womanlog,il,37,4.93333,15,0,0,0,1,14
421360650,com.proactiveapp.womanlog,dk,115,4.33333,21,2,1,0,3,15
421360650,com.proactiveapp.womanlog,py,3,4.33333,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,ke,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,kr,95,4.84375,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,hk,67,4.52941,17,1,0,0,4,12
421360650,com.proactiveapp.womanlog,kg,2,4.66667,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,sa,17,4.71429,21,0,1,0,3,17
421360650,com.proactiveapp.womanlog,pl,92,4.68519,54,2,0,0,9,43
421360650,com.proactiveapp.womanlog,gr,22,4.77419,31,0,0,0,7,24
421360650,com.proactiveapp.womanlog,in,14,4.08333,12,2,0,1,1,8
421360650,com.proactiveapp.womanlog,dz,5,5,6,0,0,0,0,6
421360650,com.proactiveapp.womanlog,fr,290,4.56897,58,2,1,3,8,44
421360650,com.proactiveapp.womanlog,ph,20,4.55,20,1,1,0,2,16
421360650,com.proactiveapp.womanlog,se,229,4.58929,56,3,1,0,8,44
421360650,com.proactiveapp.womanlog,jp,216,3.37736,53,11,5,10,7,20
421360650,com.proactiveapp.womanlog,gb,182,4.60759,79,3,2,2,9,63
421360650,com.proactiveapp.womanlog,sg,18,4.33333,6,0,1,0,1,4
421360650,com.proactiveapp.womanlog,pk,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,ru,1691,4.18655,461,52,16,38,43,312
421360650,com.proactiveapp.womanlog,do,7,4.85714,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,gt,4,5,5,0,0,0,0,5
421360650,com.proactiveapp.womanlog,kw,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,lt,17,4.63157,38,2,2,0,0,34
421360650,com.proactiveapp.womanlog,bh,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,cl,150,4.5,40,3,1,2,1,33
421360650,com.proactiveapp.womanlog,tr,91,4.57576,66,2,3,3,5,53
421360650,com.proactiveapp.womanlog,ua,94,4.69444,108,4,1,4,6,93
421360650,com.proactiveapp.womanlog,cz,97,4.55814,86,3,4,2,10,67
421360650,com.proactiveapp.womanlog,ae,11,4.83333,12,0,0,0,2,10
421360650,com.proactiveapp.womanlog,ar,90,4.60975,41,1,1,1,7,31
421360650,com.proactiveapp.womanlog,lb,1,4,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,lu,4,4.33333,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,md,6,5,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,co,51,4.41176,17,1,1,1,1,13
421360650,com.proactiveapp.womanlog,vn,4,4.33333,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,cy,5,4.55556,9,0,1,0,1,7
421360650,com.proactiveapp.womanlog,cn,366,4.18182,11,0,1,2,2,6
421360650,com.proactiveapp.womanlog,ni,2,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,lv,45,4.74576,59,1,0,2,7,49
421360650,com.proactiveapp.womanlog,om,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,nz,15,4.83333,6,0,0,0,1,5
421360650,com.proactiveapp.womanlog,by,36,4.94737,19,0,0,0,1,18
421360650,com.proactiveapp.womanlog,au,66,4.44444,27,3,0,1,1,22
421360650,com.proactiveapp.womanlog,bo,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,at,71,4.375,32,2,0,5,2,23
421360650,com.proactiveapp.womanlog,nl,155,4,46,6,4,0,10,26
421360650,com.proactiveapp.womanlog,us,2050,4.61913,575,16,16,17,73,453
421360650,com.proactiveapp.womanlog,tw,488,3.72581,124,19,7,17,27,54
421360650,com.proactiveapp.womanlog,ch,144,4.74545,55,1,1,2,3,48
421360650,com.proactiveapp.womanlog,mt,1,5,0,0,0,0,0,0
421360650,com.proactiveapp.womanlog,no,37,4.44444,27,0,2,2,5,18
330376830,com.gpapps.ptrackerlite,mn,2,4.77778,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,my,145,4.84359,601,2,0,7,72,520
330376830,com.gpapps.ptrackerlite,cr,31,4.91176,102,1,0,1,3,97
330376830,com.gpapps.ptrackerlite,am,1,4.91892,37,0,0,1,1,35
330376830,com.gpapps.ptrackerlite,az,9,4.91176,34,0,0,1,1,32
330376830,com.gpapps.ptrackerlite,ve,16,4.86957,23,0,0,0,3,20
330376830,com.gpapps.ptrackerlite,tz,3,4.75,12,0,0,0,3,9
330376830,com.gpapps.ptrackerlite,al,4,4.86957,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,bw,2,5,5,0,0,0,0,5
330376830,com.gpapps.ptrackerlite,mx,1176,4.89356,2405,6,2,23,180,2194
330376830,com.gpapps.ptrackerlite,mo,5,4.78788,33,1,0,0,3,29
330376830,com.gpapps.ptrackerlite,lk,3,4.91303,23,0,0,0,2,21
330376830,com.gpapps.ptrackerlite,na,1,4.9,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,bb,2,4.55,20,1,0,0,5,14
330376830,com.gpapps.ptrackerlite,vg,1,4.66667,0,0,0,0,0,0
330376830,com.gpapps.ptrackerlite,tn,2,4.72727,11,0,1,0,0,10
330376830,com.gpapps.ptrackerlite,bg,10,4.91892,74,0,0,0,6,68
330376830,com.gpapps.ptrackerlite,uy,9,4.78946,19,0,1,0,1,17
330376830,com.gpapps.ptrackerlite,tj,1,5,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,za,64,4.81991,211,1,0,3,28,179
330376830,com.gpapps.ptrackerlite,zw,3,4.5,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,vc,1,5,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,ng,10,4.75556,45,0,1,0,8,36
330376830,com.gpapps.ptrackerlite,mk,2,4.95455,22,0,0,0,1,21
330376830,com.gpapps.ptrackerlite,bs,7,4.83333,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,th,48,4.84772,197,0,0,1,28,168
330376830,com.gpapps.ptrackerlite,br,591,4.83323,1673,16,9,31,126,1491
330376830,com.gpapps.ptrackerlite,be,68,4.70587,170,1,2,4,32,131
330376830,com.gpapps.ptrackerlite,ca,3535,4.78481,7491,79,36,118,952,6306
330376830,com.gpapps.ptrackerlite,ie,226,4.88791,455,1,2,4,33,415
330376830,com.gpapps.ptrackerlite,kz,17,4.95876,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,gy,2,4.83333,6,0,0,0,1,5
330376830,com.gpapps.ptrackerlite,ro,31,4.96447,197,0,0,0,7,190
330376830,com.gpapps.ptrackerlite,sk,3,4.84615,26,0,0,1,2,23
330376830,com.gpapps.ptrackerlite,eg,28,4.84615,234,1,1,4,21,207
330376830,com.gpapps.ptrackerlite,id,26,4.93,100,0,0,0,7,93
330376830,com.gpapps.ptrackerlite,is,3,4.91667,12,0,0,0,1,11
330376830,com.gpapps.ptrackerlite,hu,10,4.93651,63,0,0,1,2,60
330376830,com.gpapps.ptrackerlite,ky,1,5,0,0,0,0,0,0
330376830,com.gpapps.ptrackerlite,fi,9,4.69231,39,0,0,2,8,29
330376830,com.gpapps.ptrackerlite,ee,4,4.96296,27,0,0,0,1,26
330376830,com.gpapps.ptrackerlite,qa,19,4.79629,108,0,0,4,14,90
330376830,com.gpapps.ptrackerlite,pe,30,4.89899,99,0,0,0,10,89
330376830,com.gpapps.ptrackerlite,si,1,4.88889,36,0,0,0,4,32
330376830,com.gpapps.ptrackerlite,es,407,4.81783,774,3,1,11,104,655
330376830,com.gpapps.ptrackerlite,jo,24,4.84737,190,3,0,2,13,172
330376830,com.gpapps.ptrackerlite,it,416,4.77019,483,1,2,12,77,391
330376830,com.gpapps.ptrackerlite,gh,6,4.54545,55,0,0,4,17,34
330376830,com.gpapps.ptrackerlite,pa,12,4.95122,41,0,0,0,2,39
330376830,com.gpapps.ptrackerlite,de,1680,4.78516,2076,15,9,41,277,1734
330376830,com.gpapps.ptrackerlite,ec,20,4.87209,86,0,1,1,6,78
330376830,com.gpapps.ptrackerlite,sn,1,4.54545,11,0,1,0,2,8
330376830,com.gpapps.ptrackerlite,pt,55,4.7687,147,0,1,3,25,118
330376830,com.gpapps.ptrackerlite,hr,33,4.95798,119,0,0,0,5,114
330376830,com.gpapps.ptrackerlite,jm,18,4.64516,62,0,1,3,13,45
330376830,com.gpapps.ptrackerlite,il,41,4.89865,148,0,0,2,11,135
330376830,com.gpapps.ptrackerlite,dk,81,4.71429,105,2,0,2,18,83
330376830,com.gpapps.ptrackerlite,py,1,4.65,20,0,0,1,5,14
330376830,com.gpapps.ptrackerlite,ke,7,4.91489,47,0,0,0,4,43
330376830,com.gpapps.ptrackerlite,kr,4525,4.85096,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,hk,156,4.79685,635,3,1,7,100,524
330376830,com.gpapps.ptrackerlite,kg,2,5,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,gd,2,4.57143,7,0,0,1,1,5
330376830,com.gpapps.ptrackerlite,sv,6,4.84905,53,0,0,0,8,45
330376830,com.gpapps.ptrackerlite,sa,142,4.86384,683,6,2,9,45,621
330376830,com.gpapps.ptrackerlite,pl,25,4.7816,87,1,1,2,8,75
330376830,com.gpapps.ptrackerlite,gr,74,4.83471,242,0,1,6,25,210
330376830,com.gpapps.ptrackerlite,in,130,4.78971,680,1,4,17,93,565
330376830,com.gpapps.ptrackerlite,hn,9,4.83673,49,0,1,0,5,43
330376830,com.gpapps.ptrackerlite,dz,5,4.76471,17,0,0,1,2,14
330376830,com.gpapps.ptrackerlite,fr,1499,4.74306,1728,4,6,52,306,1360
330376830,com.gpapps.ptrackerlite,ph,69,4.87009,331,0,2,4,29,296
330376830,com.gpapps.ptrackerlite,se,1161,4.61329,2498,41,22,105,526,1804
330376830,com.gpapps.ptrackerlite,jp,1755,4.54181,2296,67,19,103,521,1586
330376830,com.gpapps.ptrackerlite,gb,2730,4.80141,3691,48,18,55,377,3193
330376830,com.gpapps.ptrackerlite,sg,319,4.83634,831,1,0,7,118,705
330376830,com.gpapps.ptrackerlite,pk,12,4.78125,64,0,0,3,8,53
330376830,com.gpapps.ptrackerlite,ru,2549,4.89219,4471,46,12,33,196,4184
330376830,com.gpapps.ptrackerlite,do,71,4.91256,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,gt,23,4.92045,88,0,0,0,7,81
330376830,com.gpapps.ptrackerlite,kw,73,4.8545,433,4,0,8,31,390
330376830,com.gpapps.ptrackerlite,lt,13,5,36,0,0,0,0,36
330376830,com.gpapps.ptrackerlite,bh,16,4.83453,139,0,1,3,14,121
330376830,com.gpapps.ptrackerlite,cl,159,4.86165,253,1,3,5,12,232
330376830,com.gpapps.ptrackerlite,tr,317,4.75455,1263,25,16,23,116,1083
330376830,com.gpapps.ptrackerlite,ua,94,4.91783,572,3,2,1,27,539
330376830,com.gpapps.ptrackerlite,cz,8,4.82927,41,0,0,1,5,35
330376830,com.gpapps.ptrackerlite,ae,204,4.82545,951,4,3,16,109,819
330376830,com.gpapps.ptrackerlite,ar,79,4.80198,202,2,0,2,28,170
330376830,com.gpapps.ptrackerlite,lb,22,4.7401,177,2,2,3,26,144
330376830,com.gpapps.ptrackerlite,lu,12,4.7755,49,0,0,2,7,40
330376830,com.gpapps.ptrackerlite,md,1,4.71429,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,co,94,4.8731,197,0,0,0,25,172
330376830,com.gpapps.ptrackerlite,ag,1,4.5,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,vn,17,4.86885,61,0,0,2,4,55
330376830,com.gpapps.ptrackerlite,cy,7,4.84615,39,0,1,0,3,35
330376830,com.gpapps.ptrackerlite,cn,2238,4.91112,3229,27,4,32,103,3063
330376830,com.gpapps.ptrackerlite,ni,10,4.66667,18,0,0,1,4,13
330376830,com.gpapps.ptrackerlite,lv,7,4.82222,45,1,0,0,4,40
330376830,com.gpapps.ptrackerlite,om,6,4.75806,62,1,1,0,8,52
330376830,com.gpapps.ptrackerlite,nz,112,4.76349,241,1,1,6,38,195
330376830,com.gpapps.ptrackerlite,by,11,4.97183,71,0,0,0,2,69
330376830,com.gpapps.ptrackerlite,au,1178,4.79897,1935,10,11,35,246,1633
330376830,com.gpapps.ptrackerlite,bn,1,4.7,10,0,0,0,3,7
330376830,com.gpapps.ptrackerlite,ug,3,4.18182,11,0,1,2,2,6
330376830,com.gpapps.ptrackerlite,tt,12,4.72368,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,bo,3,4.88889,9,0,0,0,1,8
330376830,com.gpapps.ptrackerlite,at,191,4.84298,363,1,2,4,39,317
330376830,com.gpapps.ptrackerlite,nl,299,4.75579,475,2,1,14,77,381
330376830,com.gpapps.ptrackerlite,mu,2,4.61111,18,0,0,0,7,11
330376830,com.gpapps.ptrackerlite,bm,1,5,0,0,0,0,0,0
330376830,com.gpapps.ptrackerlite,us,25778,4.82737,56625,489,280,815,5349,49692
330376830,com.gpapps.ptrackerlite,tw,128,4.83376,391,3,1,6,38,343
330376830,com.gpapps.ptrackerlite,ch,460,4.69644,1097,11,11,29,198,848
330376830,com.gpapps.ptrackerlite,mt,7,4.8,35,0,0,0,7,28
330376830,com.gpapps.ptrackerlite,no,52,4.71963,107,1,1,4,15,86
443919067,com.tamtris.fertilityfriend,my,3,4.77273,132,0,2,4,16,110
443919067,com.tamtris.fertilityfriend,mx,14,4.89473,19,0,0,0,2,17
443919067,com.tamtris.fertilityfriend,lk,1,4.66667,36,1,0,2,4,29
443919067,com.tamtris.fertilityfriend,bb,1,4.5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,ao,1,5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,za,13,4.64151,53,0,2,2,9,40
443919067,com.tamtris.fertilityfriend,bs,1,5,5533,82,29,95,391,4936
443919067,com.tamtris.fertilityfriend,th,22,4.85827,127,0,1,2,11,113
443919067,com.tamtris.fertilityfriend,br,37,4.82456,57,0,0,3,4,50
443919067,com.tamtris.fertilityfriend,be,6,4.8,20,0,0,1,2,17
443919067,com.tamtris.fertilityfriend,ca,478,4.7821,771,6,2,25,88,650
443919067,com.tamtris.fertilityfriend,ie,36,4.74359,117,0,1,5,17,94
443919067,com.tamtris.fertilityfriend,ro,6,4.95455,22,0,0,0,1,21
443919067,com.tamtris.fertilityfriend,sk,3,4.75,44,0,0,2,7,35
443919067,com.tamtris.fertilityfriend,id,8,4.83333,12,0,0,0,2,10
443919067,com.tamtris.fertilityfriend,is,1,5,6,0,0,0,0,6
443919067,com.tamtris.fertilityfriend,hu,8,4.83929,56,1,0,0,5,50
443919067,com.tamtris.fertilityfriend,fi,3,4.53333,15,0,0,1,5,9
443919067,com.tamtris.fertilityfriend,qa,1,3.9,10,1,1,1,2,5
443919067,com.tamtris.fertilityfriend,pe,1,5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,es,17,4.78788,33,0,1,1,2,29
443919067,com.tamtris.fertilityfriend,it,65,4.58228,79,1,1,7,12,58
443919067,com.tamtris.fertilityfriend,de,12,4.87879,33,0,0,0,4,29
443919067,com.tamtris.fertilityfriend,ec,1,4.5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,pt,5,5,13,0,0,0,0,13
443919067,com.tamtris.fertilityfriend,hr,10,4.90698,43,0,0,0,4,39
443919067,com.tamtris.fertilityfriend,jm,1,5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,il,5,4.58333,12,1,0,0,1,10
443919067,com.tamtris.fertilityfriend,dk,6,4.81818,11,0,0,1,0,10
443919067,,hk,5,,,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,sa,2,4.8,5,0,0,0,1,4
443919067,com.tamtris.fertilityfriend,pl,3,4.70587,17,0,0,1,3,13
443919067,com.tamtris.fertilityfriend,gr,6,4.58333,12,0,0,1,3,8
443919067,com.tamtris.fertilityfriend,in,3,4.79487,39,0,0,1,6,32
443919067,com.tamtris.fertilityfriend,fr,27,4.59999,40,2,0,1,6,31
443919067,com.tamtris.fertilityfriend,ph,3,4.46666,15,1,1,0,1,12
443919067,com.tamtris.fertilityfriend,se,20,4.82456,57,1,0,0,6,50
443919067,com.tamtris.fertilityfriend,jp,5,4.84211,19,0,0,0,3,16
443919067,com.tamtris.fertilityfriend,gb,645,4.73568,908,16,6,27,104,755
443919067,com.tamtris.fertilityfriend,sg,15,4.68,50,1,0,2,8,39
443919067,com.tamtris.fertilityfriend,pk,1,4.14286,7,1,0,0,2,4
443919067,com.tamtris.fertilityfriend,ru,8,5,7,0,0,0,0,7
443919067,com.tamtris.fertilityfriend,do,1,5,5533,82,29,95,391,4936
443919067,com.tamtris.fertilityfriend,gt,1,5,0,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,lt,2,5,9,0,0,0,0,9
443919067,com.tamtris.fertilityfriend,cl,3,4.77778,9,0,0,1,0,8
443919067,com.tamtris.fertilityfriend,tr,4,4.88235,17,0,0,0,2,15
443919067,,ua,1,,,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,cz,6,4.89063,128,0,0,3,8,117
443919067,com.tamtris.fertilityfriend,ae,4,4.66667,15,0,0,1,3,11
443919067,com.tamtris.fertilityfriend,ar,2,4.88889,9,0,0,0,1,8
443919067,com.tamtris.fertilityfriend,ag,1,5,5533,82,29,95,391,4936
443919067,com.tamtris.fertilityfriend,cy,3,4.5,0,0,0,0,0,0
443919067,,cn,1,,,0,0,0,0,0
443919067,com.tamtris.fertilityfriend,lv,1,4.5,6,0,0,1,1,4
